customer_id,company_name,contact_email,plan_id,status,start_date,end_date,user_id,event_type,timestamp,session_duration,churned,used_feature_x
592,HubSolutions,sofia.tanaka@corp.net,1,active,2024-07-18,,,,,,False,False
593,Vine Ops,joshua.sanchez@gmail.com,3,expired,2024-12-31,2025-04-06,,,,,True,False
593,Vine Ops,joshua.sanchez@gmail.com,1,cancelled,2025-04-06,2025-03-20,,,,,True,False
594,UnitStack,fatima.hill@enterprise.com,1,cancelled,2025-03-28,2025-06-29,,,,,True,False
594,UnitStack,fatima.hill@enterprise.com,4,expired,2025-06-29,2025-10-04,,,,,True,False
594,UnitStack,fatima.hill@enterprise.com,6,active,2025-10-04,,,,,,False,False
595,FlowSolutions,kimberly.young+nimbus@tech.dev,1,active,2023-05-20,,,,,,False,False
596,SageDynamics,sofia.king@enterprise.com,1,active,2024-11-21,,,,,,False,False
597,LunaTech,patricia.ramirez@outlook.com,5,active,2024-11-26,,,,,,False,False
598,SyncCloud,ahmed.green@protonmail.com,3,expired,2025-09-09,2025-11-08,,,,,True,False
598,SyncCloud,ahmed.green@protonmail.com,1,cancelled,2025-11-08,2026-01-08,,,,,True,False
598,SyncCloud,ahmed.green@protonmail.com,6,active,2026-01-08,,,,,,False,False
599,DriftGroup,donna.robinson@gmail.com,4,cancelled,2025-01-09,2025-06-25,,,,,True,False
600,HiveDev,james.martinez@enterprise.com,2,active,2023-11-03,,,,,,False,False
601,GridHQ,daniel.chen@gridhq.com,1,cancelled,2023-10-19,2024-09-19,,,,,True,False
602,Echo Ops,ashley.scott@yahoo.com,3,cancelled,2025-02-21,2025-06-06,,,,,True,False
602,Echo Ops,ashley.scott@yahoo.com,4,cancelled,2025-06-06,2025-10-13,,,,,True,False
602,Echo Ops,ashley.scott@yahoo.com,2,active,2025-10-13,,,,,,False,False
603,IonSystems,elizabeth.thompson@ionsystems.com,3,expired,2025-04-29,2025-09-08,,,,,True,False
603,IonSystems,elizabeth.thompson@ionsystems.com,2,active,2025-09-08,,,,,,False,False
604,Jet Pro,sarah.singh@hotmail.com,4,expired,2024-03-15,2024-11-12,,,,,True,False
604,Jet Pro,sarah.singh@hotmail.com,6,cancelled,2024-11-12,2025-10-14,,,,,True,False
605,BeamLabs,matthew.clark@hotmail.com,1,active,2024-03-12,,,,,,False,False
606,HubAnalytics,jessica.lee@hubanalytics.com,5,active,2025-02-01,,,,,,False,False
607,Flux Studio,Michael.Nelson@yahoo.com,5,cancelled,2025-01-29,2025-07-18,,,,,True,False
607,Flux Studio,Michael.Nelson@yahoo.com,2,active,2025-07-18,,,,,,False,False
608,Link Logic,aisha.chen@hotmail.com,1,active,2024-04-01,,,,,,False,False
609,TidalPro,Olga.Martinez@tech.dev,1,active,2025-07-01,,,,,,False,False
610,Arc Dev,william.hill@arcdev.com,2,cancelled,2024-08-02,2025-06-19,,,,,True,False
610,Arc Dev,william.hill@arcdev.com,6,cancelled,2025-06-19,2025-01-26,,,,,True,False
611,RiftDynamics,priya.allen@startup.co,1,cancelled,2023-07-31,2024-05-04,,,,,True,False
612,Hub Solutions,Jessica.Jackson@protonmail.com,1,cancelled,2023-10-04,2024-07-28,,,,,True,False
612,Hub Solutions,Jessica.Jackson@protonmail.com,2,active,2024-07-28,,,,,,False,False
613,MistStudio,olga.rodriguez@company.io,6,cancelled,2024-10-02,2025-09-10,,,,,True,False
613,MistStudio,olga.rodriguez@company.io,3,expired,2025-09-10,2025-11-09,,,,,True,False
613,MistStudio,olga.rodriguez@company.io,4,active,2025-11-09,,,,,,False,False
614,QuestHub,ahmed.hall@corp.net,2,active,2025-04-16,,,,,,False,False
615,Unit Corp,jennifer.young@yahoo.com,2,active,2024-05-17,,,,,,False,False
616,KiteSolutions,robert.martinez@kitesolutions.com,6,expired,2024-06-23,2025-02-10,,,,,True,False
616,KiteSolutions,robert.martinez@kitesolutions.com,7,cancelled,2025-02-10,2024-08-01,,,,,True,False
617,AcmeHub,jessica.singh@acmehub.com,2,cancelled,2025-09-16,2025-11-15,,,,,True,False
617,AcmeHub,jessica.singh@acmehub.com,1,cancelled,2025-11-15,2025-10-18,,,,,True,False
618,Echo Hub,karen.perez@tech.dev,3,active,2024-10-04,,,,,,False,False
619,Orbit Labs,elizabeth.thompson@startup.co,1,cancelled,2025-01-02,2025-03-03,,,,,True,False
619,Orbit Labs,elizabeth.thompson@startup.co,3,active,2025-03-03,,,,,,False,False
620,OrbitSystems,donna.perez@outlook.com,1,cancelled,2024-09-11,2025-01-02,,,,,True,False
620,OrbitSystems,donna.perez@outlook.com,3,cancelled,2025-01-02,2025-03-26,,,,,True,False
621,NexusCloud,wei.white@outlook.com,1,cancelled,2025-06-01,2025-10-03,,,,,True,False
621,NexusCloud,wei.white@outlook.com,2,active,2025-10-03,,,,,,False,False
622,JetLogic,sofia.jones@jetlogic.com,1,active,2023-11-27,,,,,,False,False
623,FluxCorp,lisa.rodriguez@hotmail.com,6,expired,2024-07-16,2025-05-16,,,,,True,False
623,FluxCorp,lisa.rodriguez@hotmail.com,2,expired,2025-05-16,2025-08-13,,,,,True,False
623,FluxCorp,lisa.rodriguez@hotmail.com,4,active,2025-08-13,,,,,,False,False
624,ArcDev,joseph.hall@hotmail.com,1,active,2023-01-18,,,,,,False,False
625,DataStudio,christopher.robinson@startup.co,6,active,2025-04-27,,,,,,False,False
626,Unit Labs,patricia.hall@enterprise.com,2,cancelled,2025-06-10,2025-08-07,,,,,True,False
627,Luna IO,dorothy.hall@company.io,5,cancelled,2024-10-22,2025-01-13,,,,,True,False
627,Luna IO,dorothy.hall@company.io,2,active,2025-01-13,,,,,,False,False
628,Kite Labs,fatima.robinson@corp.net,3,active,2024-12-27,,,,,,False,False
629,FlowDev,betty.flores@tech.dev,2,cancelled,2023-03-21,2023-06-05,,,,,True,False
629,FlowDev,betty.flores@tech.dev,2,cancelled,2023-06-05,2023-10-01,,,,,True,False
629,FlowDev,betty.flores@tech.dev,6,active,2023-10-01,,,,,,False,False
630,Xenon Stack,michael.miller@xenonstack.com,1,expired,2023-10-16,2024-05-25,,,,,True,False
630,Xenon Stack,michael.miller@xenonstack.com,4,expired,2024-05-25,2024-10-02,,,,,True,False
630,Xenon Stack,michael.miller@xenonstack.com,4,cancelled,2024-10-02,2024-02-05,,,,,True,False
631,Cloud Platform,andrew.williams@cloudplatform.com,3,expired,2023-04-06,2023-06-17,,,,,True,False
631,Cloud Platform,andrew.williams@cloudplatform.com,1,active,2023-06-17,,,,,,False,False
632,Warp Logic,carlos.baker@warplogic.com,2,active,2025-04-06,,,,,,False,False
633,Jet Ops,jennifer.rivera@yahoo.com,5,cancelled,2023-06-14,2023-09-24,,,,,True,False
633,Jet Ops,jennifer.rivera@yahoo.com,2,active,2023-09-24,,,,,,False,False
634,CoreDigital,john.rivera@hotmail.com,4,cancelled,2024-09-13,2024-12-11,,,,,True,False
635,Tidal Dynamics,ashley.miller@protonmail.com,1,active,2023-10-14,,,,,,False,False
636,QuarkIO,david.davis@company.io,2,active,2024-02-15,,,,,,False,False
637,CoreStudio,jennifer.baker@gmail.com,1,cancelled,2024-10-21,2025-09-23,,,,,True,False
638,Kite Ventures,joseph.harris@company.io,1,active,2024-10-19,,,,,,False,False
639,ZenHub,charles.perez@zenhub.com,1,cancelled,2024-04-10,2024-09-07,,,,,True,False
640,MistHub,mei.ramirez@hotmail.com,1,expired,2025-09-02,2025-11-01,,,,,True,False
640,MistHub,mei.ramirez@hotmail.com,1,active,2025-11-01,,,,,,False,False
641,Zen Tech,mark.clark@protonmail.com,1,cancelled,2023-02-25,2023-07-24,,,,,True,False
641,Zen Tech,mark.clark@protonmail.com,3,cancelled,2023-07-24,2024-01-09,,,,,True,False
641,Zen Tech,mark.clark@protonmail.com,1,cancelled,2024-01-09,2025-01-20,,,,,True,False
642,KiteSoftware,paul.hall@startup.co,5,active,2024-12-10,,,,,,False,False
643,EdgePro,wei.ivanov@edgepro.com,5,cancelled,2025-07-07,2025-10-15,,,,,True,False
643,EdgePro,wei.ivanov@edgepro.com,6,cancelled,2025-10-15,2025-12-14,,,,,True,False
643,EdgePro,wei.ivanov@edgepro.com,5,active,2025-12-14,,,,,,False,False
644,Nova Pro,paul.singh@company.io,2,active,2023-07-15,,,,,,False,False
645,BoltCloud,carlos.young@startup.co,1,cancelled,2025-04-28,2025-10-24,,,,,True,False
645,BoltCloud,carlos.young@startup.co,2,active,2025-10-24,,,,,,False,False
646,LunaDynamics,christopher.nelson@protonmail.com,2,cancelled,2025-08-18,2025-10-24,,,,,True,False
646,LunaDynamics,christopher.nelson@protonmail.com,3,active,2025-10-24,,,,,,False,False
647,Vine Hub,aisha.lewis@protonmail.com,2,expired,2023-08-05,2024-05-01,,,,,True,False
647,Vine Hub,aisha.lewis@protonmail.com,2,expired,2024-05-01,2024-12-19,,,,,True,False
647,Vine Hub,aisha.lewis@protonmail.com,5,active,2024-12-19,,,,,,False,False
648,DriftCorp,betty.smith@tech.dev,2,active,2025-06-19,,,,,,False,False
649,Arc AI,mei.white@corp.net,5,active,2023-06-24,,,,,,False,False
650,Peak Logic,margaret.rodriguez@yahoo.com,3,active,2023-11-22,,,,,,False,False
651,Ultra Software,margaret.smith@gmail.com,2,cancelled,2024-07-10,2025-05-21,,,,,True,False
651,Ultra Software,margaret.smith@gmail.com,3,active,2025-05-21,,,,,,False,False
652,DriftStack,raj.anderson@hotmail.com,3,expired,2025-04-06,2025-06-11,,,,,True,False
652,DriftStack,raj.anderson@hotmail.com,3,active,2025-06-11,,,,,,False,False
653,RushTech,emily.miller@rushtech.com,1,active,2023-10-17,,,,,,False,False
654,Bolt Corp,robert.wilson@company.io,3,expired,2024-04-06,2025-03-24,,,,,True,False
654,Bolt Corp,robert.wilson@company.io,6,expired,2025-03-24,2025-08-25,,,,,True,False
654,Bolt Corp,robert.wilson@company.io,4,active,2025-08-25,,,,,,False,False
655,QuestVentures,lisa.thompson@questventures.com,3,expired,2024-06-18,2025-01-29,,,,,True,False
655,QuestVentures,lisa.thompson@questventures.com,7,active,2025-01-29,,,,,,False,False
656,MistLabs,susan.white@mistlabs.com,1,active,2023-03-27,,,,,,False,False
657,Flow Studio,christopher.robinson@tech.dev,2,cancelled,2025-08-02,2025-10-21,,,,,True,False
657,Flow Studio,christopher.robinson@tech.dev,4,cancelled,2025-10-21,2025-09-17,,,,,True,False
658,ZenSystems,william.muller@startup.co,1,expired,2024-03-09,2024-09-18,,,,,True,False
658,ZenSystems,william.muller@startup.co,5,active,2024-09-18,,,,,,False,False
659,MistLogic,aisha.ivanov@gmail.com,3,expired,2023-09-17,2024-04-05,,,,,True,False
659,MistLogic,aisha.ivanov@gmail.com,5,active,2024-04-05,,,,,,False,False
660,Nova Ops,lars.lee@gmail.com,2,active,2023-08-07,,,,,,False,False
661,MistSoftware,yuki.hill@outlook.com,4,expired,2024-10-23,2025-05-23,,,,,True,False
661,MistSoftware,yuki.hill@outlook.com,7,active,2025-05-23,,,,,,False,False
662,Flux IO,linda.davis@corp.net,1,cancelled,2024-08-13,2024-09-25,,,,,True,False
663,Peak Labs,dmitri.tanaka@company.io,5,cancelled,2024-02-14,2024-11-13,,,,,True,False
664,FluxStack,Donna.Miller@fluxstack.com,3,active,2023-11-27,,,,,,False,False
665,Xenon Dynamics,Thomas.Muller@xenondynamics.com,2,cancelled,2023-12-04,2024-11-24,,,,,True,False
665,Xenon Dynamics,Thomas.Muller@xenondynamics.com,6,active,2024-11-24,,,,,,False,False
666,Ion Ventures,charles.martinez@startup.co,4,expired,2024-11-15,2025-02-14,,,,,True,False
666,Ion Ventures,charles.martinez@startup.co,5,cancelled,2025-02-14,2025-07-07,,,,,True,False
667,PulseOps,robert.jones@gmail.com,2,cancelled,2024-04-24,2024-07-18,,,,,True,False
667,PulseOps,robert.jones@gmail.com,1,active,2024-07-18,,,,,,False,False
668,LinkHub,yuki.robinson@outlook.com,2,expired,2023-08-13,2024-06-10,,,,,True,False
668,LinkHub,yuki.robinson@outlook.com,5,expired,2024-06-10,2024-11-19,,,,,True,False
668,LinkHub,yuki.robinson@outlook.com,4,active,2024-11-19,,,,,,False,False
669,Rush Corp,kenji.torres@outlook.com,1,cancelled,2023-09-04,2024-09-25,,,,,True,False
670,Jade Tech,elizabeth.sanchez@gmail.com,1,cancelled,2024-01-14,2025-06-30,,,,,True,False
671,Luna Group,ashley.king@hotmail.com,2,expired,2023-08-13,2023-11-16,,,,,True,False
671,Luna Group,ashley.king@hotmail.com,1,expired,2023-11-16,2024-10-06,,,,,True,False
671,Luna Group,ashley.king@hotmail.com,2,cancelled,2024-10-06,2023-11-06,,,,,True,False
672,RushPlatform,betty.sanchez@protonmail.com,2,active,2023-06-25,,,,,,False,False
673,Glow Net,karen.hall@outlook.com,5,active,2023-12-07,,,,,,False,False
674,Quark Tech,joshua.thompson@enterprise.com,2,cancelled,2024-04-28,2024-06-10,,,,,True,False
675,OrbitDev,michael.martin@enterprise.com,2,active,2024-07-12,,,,,,False,False
676,WaveCloud,ana.santos@tech.dev,1,cancelled,2023-01-22,2024-11-19,,,,,True,False
677,SageCorp,matthew.green@tech.dev,5,active,2024-04-05,,,,,,False,False
678,QuarkOps,anthony.moore@tech.dev,3,active,2025-05-04,,,,,,False,False
679,Rift Digital,kimberly.nelson@outlook.com,2,expired,2023-01-16,2023-07-05,,,,,True,False
679,Rift Digital,kimberly.nelson@outlook.com,2,cancelled,2023-07-05,2024-05-19,,,,,True,False
679,Rift Digital,kimberly.nelson@outlook.com,4,active,2024-05-19,,,,,,False,False
680,DataIO,Dmitri.Smith@protonmail.com,2,active,2024-05-29,,,,,,False,False
681,Unit Software,Christopher.Anderson@hotmail.com,1,active,2024-10-14,,,,,,False,False
682,KeenCorp,david.baker@startup.co,3,cancelled,2023-11-05,2024-05-26,,,,,True,False
682,KeenCorp,david.baker@startup.co,6,active,2024-05-26,,,,,,False,False
683,Core Net,yuki.thompson@startup.co,1,expired,2024-04-17,2025-02-27,,,,,True,False
683,Core Net,yuki.thompson@startup.co,5,cancelled,2025-02-27,2025-07-25,,,,,True,False
684,Tidal Platform,david.flores@tidalplatform.com,2,active,2025-05-15,,,,,,False,False
685,Peak Systems,sofia.jackson@peaksystems.com,3,active,2024-08-21,,,,,,False,False
686,SageSoftware,david.anderson@yahoo.com,1,active,2023-11-15,,,,,,False,False
687,Edge Labs,dorothy.miller@gmail.com,1,expired,2024-03-30,2024-09-02,,,,,True,False
687,Edge Labs,dorothy.miller@gmail.com,3,cancelled,2024-09-02,2025-05-09,,,,,True,False
687,Edge Labs,dorothy.miller@gmail.com,6,active,2025-05-09,,,,,,False,False
688,ZenIO,thomas.ivanov@zenio.com,1,active,2023-05-30,,,,,,False,False
689,KiteDev,donald.jackson@corp.net,1,expired,2024-11-14,2025-06-27,,,,,True,False
689,KiteDev,donald.jackson@corp.net,1,active,2025-06-27,,,,,,False,False
690,HubVentures,raj.adams@gmail.com,4,expired,2023-12-30,2024-06-01,,,,,True,False
690,HubVentures,raj.adams@gmail.com,3,active,2024-06-01,,,,,,False,False
691,AcmeSolutions,susan.thompson@acmesolutions.com,4,expired,2024-11-02,2025-02-15,,,,,True,False
691,AcmeSolutions,susan.thompson@acmesolutions.com,5,cancelled,2025-02-15,2025-08-13,,,,,True,False
692,RushHub,dmitri.adams@corp.net,6,cancelled,2024-08-12,2025-07-31,,,,,True,False
692,RushHub,dmitri.adams@corp.net,1,active,2025-07-31,,,,,,False,False
693,IonNet,donna.santos@yahoo.com,1,cancelled,2024-11-12,2025-09-01,,,,,True,False
694,GridSolutions,robert.brown@outlook.com,1,active,2024-01-19,,,,,,False,False
695,YieldDigital,richard.taylor@hotmail.com,6,expired,2023-06-15,2023-12-27,,,,,True,False
695,YieldDigital,richard.taylor@hotmail.com,4,active,2023-12-27,,,,,,False,False
696,LinkLabs,john.tanaka+nimbus@corp.net,4,cancelled,2023-03-15,2023-06-19,,,,,True,False
696,LinkLabs,john.tanaka+nimbus@corp.net,2,cancelled,2023-06-19,2023-09-28,,,,,True,False
696,LinkLabs,john.tanaka+nimbus@corp.net,4,active,2023-09-28,,,,,,False,False
697,EchoDev,hassan.jones@outlook.com,2,cancelled,2023-05-11,2024-02-16,,,,,True,False
697,EchoDev,hassan.jones@outlook.com,7,active,2024-02-16,,,,,,False,False
698,DataGroup,dmitri.taylor@yahoo.com,5,active,2023-03-18,,,,,,False,False
699,Sage Systems,Raj.Johnson@hotmail.com,1,cancelled,2025-02-22,2025-06-11,,,,,True,False
700,WarpOps,robert.tanaka@gmail.com,5,active,2023-03-14,,,,,,False,False
701,Cloud IO,daniel.ramirez@cloudio.com,5,expired,2023-02-26,2023-07-14,,,,,True,False
701,Cloud IO,daniel.ramirez@cloudio.com,5,cancelled,2023-07-14,2024-01-26,,,,,True,False
702,RiftOps,matthew.singh@startup.co,1,active,2023-04-29,,,,,,False,False
1135,CoreAnalytics,lisa.martinez@protonmail.com,1,cancelled,2025-05-02,2025-03-19,,,,,True,False
703,WaveSoftware,joseph.garcia@tech.dev,1,cancelled,2025-04-01,2025-09-17,,,,,True,False
704,DataDigital,daniel.hill@datadigital.com,4,expired,2024-02-12,2024-04-19,,,,,True,False
704,DataDigital,daniel.hill@datadigital.com,6,active,2024-04-19,,,,,,False,False
705,IrisSoftware,ana.anderson@company.io,3,cancelled,2023-10-27,2024-02-17,,,,,True,False
705,IrisSoftware,ana.anderson@company.io,5,active,2024-02-17,,,,,,False,False
706,TrekGroup,dmitri.king@trekgroup.com,1,paused,2025-01-12,,,,,,False,False
707,PeakHub,dmitri.williams@protonmail.com,3,expired,2023-03-28,2023-11-26,,,,,True,False
707,PeakHub,dmitri.williams@protonmail.com,2,cancelled,2023-11-26,2024-12-13,,,,,True,False
708,Luna Ops,Wei.Martin@gmail.com,4,active,2025-02-11,,,,,,False,False
709,UnitGroup,ahmed.kim@startup.co,3,expired,2025-08-12,2025-10-14,,,,,True,False
709,UnitGroup,ahmed.kim@startup.co,3,active,2025-10-14,,,,,,False,False
710,BeamVentures,william.harris@beamventures.com,3,paused,2023-01-16,,,,,,False,False
711,FlowPlatform,betty.williams@protonmail.com,3,expired,2025-04-09,2025-10-17,,,,,True,False
711,FlowPlatform,betty.williams@protonmail.com,4,active,2025-10-17,,,,,,False,False
712,Cloud Studio,susan.clark@protonmail.com,6,active,2024-07-18,,,,,,False,False
713,Onyx Solutions,raj.brown@yahoo.com,4,expired,2025-05-31,2025-10-03,,,,,True,False
713,Onyx Solutions,raj.brown@yahoo.com,4,active,2025-10-03,,,,,,False,False
714,DataNet,ana.thompson@hotmail.com,2,active,2023-03-21,,,,,,False,False
715,Beam Cloud,joshua.muller@company.io,2,expired,2025-09-23,2025-11-22,,,,,True,False
715,Beam Cloud,joshua.muller@company.io,2,cancelled,2025-11-22,2026-01-21,,,,,True,False
715,Beam Cloud,joshua.muller@company.io,5,active,2026-01-21,,,,,,False,False
716,Mist Software,yuki.singh@company.io,5,cancelled,2024-01-23,2024-12-16,,,,,True,False
716,Mist Software,yuki.singh@company.io,4,active,2024-12-16,,,,,,False,False
717,Edge Platform,aisha.scott@outlook.com,5,active,2024-06-24,,,,,,False,False
718,Keen Cloud,jessica.tanaka@enterprise.com,4,cancelled,2025-09-22,2025-11-22,,,,,True,False
718,Keen Cloud,jessica.tanaka@enterprise.com,6,cancelled,2025-11-22,2025-10-24,,,,,True,False
719,GlowTech,joseph.lewis@yahoo.com,2,active,2023-09-08,,,,,,False,False
720,MistAnalytics,jennifer.clark@corp.net,1,active,2025-06-21,,,,,,False,False
721,Quark Hub,ahmed.miller@quarkhub.com,2,expired,2023-06-20,2024-03-13,,,,,True,False
721,Quark Hub,ahmed.miller@quarkhub.com,7,active,2024-03-13,,,,,,False,False
722,Sage Dynamics,linda.perez@corp.net,1,expired,2023-04-21,2023-10-04,,,,,True,False
722,Sage Dynamics,linda.perez@corp.net,4,active,2023-10-04,,,,,,False,False
723,CoreCorp,christopher.kim@yahoo.com,4,cancelled,2024-08-26,2025-01-11,,,,,True,False
723,CoreCorp,christopher.kim@yahoo.com,5,expired,2025-01-11,2025-08-30,,,,,True,False
723,CoreCorp,christopher.kim@yahoo.com,6,paused,2025-08-30,,,,,,False,False
724,JetLabs,sandra.harris@corp.net,2,expired,2025-03-02,2025-09-03,,,,,True,False
724,JetLabs,sandra.harris@corp.net,5,cancelled,2025-09-03,2025-07-25,,,,,True,False
725,SyncWorks,john.ivanov@hotmail.com,1,active,2023-10-12,,,,,,False,False
726,Kite Cloud,priya.miller@kitecloud.com,2,expired,2024-07-19,2024-11-01,,,,,True,False
726,Kite Cloud,priya.miller@kitecloud.com,5,active,2024-11-01,,,,,,False,False
727,MistAI,james.young+work@protonmail.com,1,active,2024-08-07,,,,,,False,False
728,HubHQ,kenji.rodriguez@outlook.com,2,expired,2025-04-02,2025-09-18,,,,,True,False
728,HubHQ,kenji.rodriguez@outlook.com,6,cancelled,2025-09-18,2025-11-18,,,,,True,False
728,HubHQ,kenji.rodriguez@outlook.com,5,cancelled,2025-11-18,2025-10-03,,,,,True,False
729,Sage Works,michael.rivera@tech.dev,3,active,2025-06-17,,,,,,False,False
730,Echo Digital,olga.young@outlook.com,5,expired,2025-05-27,2025-09-04,,,,,True,False
730,Echo Digital,olga.young@outlook.com,2,active,2025-09-04,,,,,,False,False
731,Yield Stack,daniel.walker@protonmail.com,4,expired,2025-06-15,2025-09-19,,,,,True,False
731,Yield Stack,daniel.walker@protonmail.com,7,active,2025-09-19,,,,,,False,False
732,SyncCorp,margaret.davis@outlook.com,1,active,2024-02-12,,,,,,False,False
733,FluxGroup,sarah.allen@fluxgroup.com,6,expired,2025-03-01,2025-09-24,,,,,True,False
733,FluxGroup,sarah.allen@fluxgroup.com,2,active,2025-09-24,,,,,,False,False
734,KeenSolutions,donna.flores@gmail.com,5,active,2023-01-22,,,,,,False,False
735,ZealHub,susan.white@tech.dev,2,active,2025-01-05,,,,,,False,False
736,AcmeAI,steven.sanchez@protonmail.com,3,cancelled,2023-08-24,2023-12-19,,,,,True,False
736,AcmeAI,steven.sanchez@protonmail.com,2,expired,2023-12-19,2024-10-09,,,,,True,False
736,AcmeAI,steven.sanchez@protonmail.com,5,active,2024-10-09,,,,,,False,False
737,ZenDigital,robert.jones@zendigital.com,1,cancelled,2025-01-30,2025-05-22,,,,,True,False
737,ZenDigital,robert.jones@zendigital.com,7,paused,2025-05-22,,,,,,False,False
738,GridPro,ana.martin@gmail.com,2,active,2024-04-14,,,,,,False,False
739,YieldCloud,sarah.walker@tech.dev,2,active,2023-01-18,,,,,,False,False
740,CorePlatform,mark.white@protonmail.com,4,cancelled,2025-04-09,2025-08-17,,,,,True,False
740,CorePlatform,mark.white@protonmail.com,7,active,2025-08-17,,,,,,False,False
741,Jet Logic,dorothy.patel@gmail.com,1,active,2023-09-16,,,,,,False,False
742,CloudWorks,sarah.hall@enterprise.com,4,cancelled,2023-11-17,2024-09-27,,,,,True,False
742,CloudWorks,sarah.hall@enterprise.com,4,active,2024-09-27,,,,,,False,False
743,GlowDynamics,margaret.hall@gmail.com,2,cancelled,2025-02-05,2025-04-28,,,,,True,False
743,GlowDynamics,margaret.hall@gmail.com,1,cancelled,2025-04-28,2025-05-22,,,,,True,False
744,CloudCorp,ashley.rodriguez@cloudcorp.com,1,expired,2023-05-01,2023-12-27,,,,,True,False
744,CloudCorp,ashley.rodriguez@cloudcorp.com,6,active,2023-12-27,,,,,,False,False
745,NovaGroup,thomas.walker@yahoo.com,1,active,2025-01-02,,,,,,False,False
746,EchoTech,richard.gonzalez@echotech.com,3,active,2024-10-01,,,,,,False,False
747,Meta Analytics,emily.patel@startup.co,4,cancelled,2024-07-28,2025-04-02,,,,,True,False
747,Meta Analytics,emily.patel@startup.co,4,active,2025-04-02,,,,,,False,False
748,Nova Analytics,michael.rodriguez@startup.co,2,expired,2025-03-01,2025-09-02,,,,,True,False
748,Nova Analytics,michael.rodriguez@startup.co,7,expired,2025-09-02,2025-11-01,,,,,True,False
748,Nova Analytics,michael.rodriguez@startup.co,2,active,2025-11-01,,,,,,False,False
749,Orbit Software,elizabeth.martinez@orbitsoftware.com,3,cancelled,2025-09-20,2025-11-19,,,,,True,False
749,Orbit Software,elizabeth.martinez@orbitsoftware.com,5,cancelled,2025-11-19,2026-01-18,,,,,True,False
749,Orbit Software,elizabeth.martinez@orbitsoftware.com,3,cancelled,2026-01-18,2025-10-26,,,,,True,False
750,TidalDev,matthew.singh@protonmail.com,1,active,2023-11-21,,,,,,False,False
751,Xenon HQ,olga.ramirez@hotmail.com,1,expired,2023-07-03,2023-09-17,,,,,True,False
751,Xenon HQ,olga.ramirez@hotmail.com,3,active,2023-09-17,,,,,,False,False
752,AcmeVentures,steven.smith@protonmail.com,4,cancelled,2024-02-12,2025-09-04,,,,,True,False
753,TrekIO,barbara.walker@tech.dev,2,active,2023-02-09,,,,,,False,False
754,Ion Tech,patricia.lewis@outlook.com,1,active,2023-10-12,,,,,,False,False
755,VertexOps,emily.patel@startup.co,5,cancelled,2024-11-14,2025-05-23,,,,,True,False
755,VertexOps,emily.patel@startup.co,1,active,2025-05-23,,,,,,False,False
756,Core AI,carlos.allen@gmail.com,1,active,2024-07-28,,,,,,False,False
757,Link Stack,mei.smith@outlook.com,3,expired,2025-08-23,2025-10-30,,,,,True,False
757,Link Stack,mei.smith@outlook.com,4,expired,2025-10-30,2025-12-30,,,,,True,False
757,Link Stack,mei.smith@outlook.com,5,active,2025-12-30,,,,,,False,False
758,VineHub,yuki.jackson@company.io,3,cancelled,2025-05-05,2025-09-20,,,,,True,False
758,VineHub,yuki.jackson@company.io,6,expired,2025-09-20,2025-11-19,,,,,True,False
758,VineHub,yuki.jackson@company.io,5,cancelled,2025-11-19,2025-07-12,,,,,True,False
759,LinkStudio,dmitri.green@corp.net,1,active,2024-07-04,,,,,,False,False
760,SyncSoftware,mei.moore@protonmail.com,1,expired,2023-09-25,2024-09-22,,,,,True,False
760,SyncSoftware,mei.moore@protonmail.com,3,cancelled,2024-09-22,2024-01-22,,,,,True,False
761,EchoDigital,matthew.nelson@outlook.com,1,expired,2025-06-09,2025-10-11,,,,,True,False
761,EchoDigital,matthew.nelson@outlook.com,2,active,2025-10-11,,,,,,False,False
762,Wave Cloud,Barbara.Kim@enterprise.com,3,active,2024-12-12,,,,,,False,False
763,CloudPlatform,anthony.ramirez@startup.co,4,expired,2023-06-17,2024-04-10,,,,,True,False
763,CloudPlatform,anthony.ramirez@startup.co,6,active,2024-04-10,,,,,,False,False
764,Quest Works,karen.muller@enterprise.com,5,cancelled,2024-04-16,2024-09-07,,,,,True,False
765,Nova Corp,elizabeth.baker@gmail.com,1,cancelled,2023-12-19,2025-03-20,,,,,True,False
766,QuestLogic,matthew.rodriguez@startup.co,5,active,2025-07-08,,,,,,False,False
767,Mist Solutions,nancy.perez+test@startup.co,4,expired,2024-10-23,2025-06-28,,,,,True,False
767,Mist Solutions,nancy.perez+test@startup.co,7,active,2025-06-28,,,,,,False,False
768,BeamTech,elizabeth.jackson@beamtech.com,4,expired,2025-09-08,2025-11-08,,,,,True,False
768,BeamTech,elizabeth.jackson@beamtech.com,3,active,2025-11-08,,,,,,False,False
769,UnitSystems,william.lee@unitsystems.com,1,cancelled,2024-10-31,2025-08-31,,,,,True,False
769,UnitSystems,william.lee@unitsystems.com,6,active,2025-08-31,,,,,,False,False
770,BeamAnalytics,steven.white@tech.dev,4,active,2023-04-25,,,,,,False,False
771,Vertex Net,steven.ivanov@vertexnet.com,2,expired,2023-10-16,2024-04-12,,,,,True,False
771,Vertex Net,steven.ivanov@vertexnet.com,5,cancelled,2024-04-12,2025-09-19,,,,,True,False
772,SyncHub,christopher.thompson@protonmail.com,1,cancelled,2024-09-02,2024-10-30,,,,,True,False
